user_id,timestamp,event_type,value,category,country
1361,2023-07-09T14:05:52,view,0.0,groceries,GB
1007,2023-05-12T18:47:27,view,0.0,home,IN
1477,2023-08-20T13:07:05,click,0.0,home,IN
1351,2023-04-06T05:32:33,click,0.0,books,IN
1995,2023-09-08T21:07:37,click,0.0,electronics,IN
1494,2023-04-07T08:27:58,view,0.0,clothing,GB
1605,2023-02-04T21:15:30,click,0.0,books,US
1832,2023-10-10T01:20:59,click,0.0,books,IN
1426,2023-04-07T09:32:16,refund,0.0,groceries,US
1038,2023-12-15T02:43:09,click,0.0,books,IN
1592,2023-02-24T22:44:52,refund,0.0,clothing,CA
1186,2023-08-07T14:48:14,click,0.0,home,US
1595,2023-10-14T11:45:34,click,0.0,books,US
1599,2023-05-23T02:24:00,view,0.0,groceries,GB
1753,2023-05-30T14:05:59,click,0.0,electronics,US
1853,2023-01-03T12:10:51,click,0.0,clothing,DE
1092,2023-10-18T07:25:46,click,0.0,electronics,AU
1085,2023-03-18T15:04:21,signup,0.0,fitness,US
1043,2023-04-25T22:11:04,click,0.0,books,US
1136,2023-06-20T02:30:42,view,0.0,home,US
1420,2023-07-08T18:21:12,view,0.0,groceries,GB
1073,2023-05-18T01:45:28,view,0.0,clothing,FR
1547,2023-12-21T23:58:23,view,0.0,home,US
1612,2023-09-25T20:57:34,click,0.0,clothing,IN
1987,2023-10-09T19:48:27,click,0.0,groceries,GB
1511,2023-07-21T04:31:58,click,0.0,groceries,CA
1155,2023-08-12T12:34:20,click,0.0,books,AU
1937,2023-01-19T01:22:35,click,0.0,clothing,DE
1254,2023-12-15T11:14:08,click,0.0,fitness,IN
1170,2023-12-05T00:45:38,signup,0.0,fitness,DE
1980,2023-01-19T15:39:49,signup,0.0,books,IN
1727,2023-06-24T12:28:55,click,0.0,clothing,US
1169,2023-01-06T10:02:43,click,0.0,clothing,US
1763,2023-04-17T19:27:00,click,0.0,electronics,AU
1871,2023-07-23T02:13:44,click,0.0,books,IN
1321,2023-09-04T06:02:03,click,0.0,clothing,FR
1566,2023-02-04T17:21:42,signup,0.0,clothing,IN
1455,2023-12-03T18:42:30,click,0.0,groceries,DE
1943,2023-09-28T10:49:39,click,0.0,electronics,IN
1602,2023-12-20T20:42:27,click,0.0,fitness,CA
1789,2023-07-07T17:10:27,refund,0.0,fitness,DE
1612,2023-06-16T02:39:57,purchase,2.47,groceries,US
1154,2023-10-31T08:41:18,view,0.0,books,IN
1888,2023-10-11T03:35:22,click,0.0,fitness,GB
1348,2023-01-28T12:46:12,click,0.0,books,IN
1450,2023-08-23T10:01:08,click,0.0,clothing,IN
1875,2023-08-22T12:06:15,click,0.0,home,GB
1652,2023-12-17T03:22:16,view,0.0,groceries,DE
1172,2023-04-12T03:02:25,click,0.0,books,IN
1009,2023-08-15T20:06:18,click,0.0,clothing,US
1739,2023-07-04T10:27:18,view,0.0,clothing,GB
1264,2023-09-18T14:56:48,click,0.0,groceries,CA
1437,2023-07-09T10:36:00,view,0.0,fitness,FR
1759,2023-11-05T01:05:23,click,0.0,clothing,US
1246,2023-01-18T12:03:05,click,0.0,electronics,FR
1666,2023-11-20T06:27:34,click,0.0,fitness,US
1545,2023-10-21T08:57:05,purchase,9.54,home,IN
1498,2023-09-01T12:30:02,click,0.0,groceries,US
1128,2023-02-08T23:45:37,click,0.0,groceries,FR
1671,2023-08-12T15:09:20,click,0.0,groceries,CA
1600,2023-11-03T06:15:53,view,0.0,clothing,CA
1604,2023-11-28T18:36:49,purchase,2.31,clothing,GB
1326,2023-11-04T15:30:04,click,0.0,groceries,US
1752,2023-06-03T06:31:26,click,0.0,groceries,IN
1834,2023-09-13T19:45:26,signup,0.0,electronics,IN
1979,2023-03-04T01:47:20,view,0.0,books,US
1403,2023-01-24T11:23:37,view,0.0,fitness,DE
1628,2023-01-08T15:08:17,click,0.0,fitness,US
1605,2023-07-11T13:43:23,click,0.0,electronics,DE
1674,2023-12-18T10:34:54,view,0.0,groceries,GB
1610,2023-03-22T20:24:41,view,0.0,clothing,CA
1624,2023-05-07T18:38:06,view,0.0,clothing,IN
1358,2023-03-08T12:52:57,click,0.0,groceries,GB
1602,2023-03-25T15:21:00,view,0.0,books,US
1857,2023-11-01T17:32:40,purchase,5.81,home,IN
1717,2023-03-05T17:39:34,signup,0.0,home,US
1016,2023-04-14T21:51:54,click,0.0,electronics,IN
1273,2023-03-02T14:47:44,view,0.0,fitness,US
1684,2023-07-30T21:57:15,view,0.0,books,GB
1115,2023-05-23T08:32:08,purchase,38.22,home,AU
1860,2023-08-09T00:53:05,view,0.0,books,FR
1979,2023-07-16T09:53:39,signup,0.0,clothing,US
1692,2023-04-27T07:14:16,signup,0.0,clothing,CA
1090,2023-06-18T02:58:23,click,0.0,books,AU
1081,2023-05-11T19:04:03,view,0.0,groceries,GB
1323,2023-08-11T13:44:15,view,0.0,home,IN
1960,2023-12-16T17:53:54,click,0.0,home,IN
1113,2023-09-21T03:49:52,click,0.0,clothing,FR
1768,2023-03-27T02:16:22,click,0.0,fitness,US
1057,2023-06-04T21:25:50,view,0.0,electronics,IN
1153,2023-11-26T10:13:25,click,0.0,home,US
1876,2023-09-15T01:03:05,purchase,1.72,clothing,IN
1403,2023-06-06T01:56:31,view,0.0,clothing,AU
1627,2023-03-13T05:14:43,view,0.0,books,AU
1854,2023-09-23T03:48:05,click,0.0,books,US
1265,2023-06-14T01:15:01,view,0.0,fitness,IN
1314,2023-09-27T07:27:08,click,0.0,books,US
1714,2023-10-17T07:54:55,click,0.0,electronics,IN
1040,2023-07-07T22:06:43,purchase,94.18,home,US
1104,2023-11-11T03:15:40,view,0.0,electronics,FR
1900,2023-12-31T07:02:29,click,0.0,electronics,IN
1889,2023-03-25T09:27:53,purchase,123.34,books,US
1192,2023-02-22T09:54:18,click,0.0,fitness,IN
1400,2023-12-09T05:19:24,click,0.0,clothing,US
1277,2023-12-24T15:36:34,view,0.0,groceries,IN
1353,2023-09-02T06:20:35,click,0.0,clothing,US
1748,2023-05-28T21:53:13,view,0.0,clothing,US
1936,2023-06-26T13:32:44,view,0.0,clothing,AU
1732,2023-10-28T13:25:15,view,0.0,clothing,US
1579,2023-06-11T19:18:21,click,0.0,electronics,GB
1708,2023-07-23T04:12:46,click,0.0,books,CA
1255,2023-11-26T16:03:12,click,0.0,books,GB
1650,2023-09-25T07:01:07,signup,0.0,clothing,US
1823,2023-07-05T07:29:46,click,0.0,groceries,IN
1946,2023-05-13T03:15:37,click,0.0,home,FR
1660,2023-07-13T05:30:33,purchase,24.73,clothing,GB
1098,2023-09-15T12:30:03,view,0.0,clothing,IN
1587,2023-10-28T04:48:13,purchase,75.53,groceries,IN
1281,2023-06-16T04:51:36,signup,0.0,electronics,US
1882,2023-01-27T20:59:51,click,0.0,clothing,IN
1402,2023-03-05T05:26:02,click,0.0,groceries,DE
1108,2023-08-02T13:55:15,click,0.0,electronics,IN
1699,2023-08-07T09:04:27,click,0.0,electronics,US
1198,2023-05-21T02:15:34,view,0.0,fitness,IN
1302,2023-03-09T18:25:13,click,0.0,fitness,US
1326,2023-06-10T13:58:10,view,0.0,fitness,IN
1153,2023-10-28T05:38:00,click,0.0,clothing,GB
1551,2023-05-12T06:47:21,click,0.0,electronics,AU
1644,2023-04-18T10:16:03,view,0.0,clothing,FR
1404,2023-01-07T02:26:09,click,0.0,clothing,IN
1461,2023-03-24T10:50:01,view,0.0,books,US
1131,2023-08-26T22:51:32,refund,0.0,home,US
1790,2023-09-10T19:25:37,view,0.0,home,CA
1873,2023-01-22T23:04:25,click,0.0,books,FR
1083,2023-01-27T04:46:07,purchase,19.99,clothing,IN
1398,2023-09-18T03:15:01,click,0.0,groceries,IN
1753,2023-09-06T04:23:06,view,0.0,electronics,DE
1627,2023-05-02T01:19:37,click,0.0,books,IN
1108,2023-12-20T13:40:32,click,0.0,fitness,CA
1220,2023-11-03T12:11:25,refund,0.0,books,CA
1903,2023-04-09T19:12:21,click,0.0,books,FR
1552,2023-05-24T17:24:19,purchase,7.5,books,IN
1367,2023-12-16T06:00:50,click,0.0,home,US
1146,2023-10-22T16:26:41,purchase,0.46,clothing,US
1111,2023-08-14T17:00:22,signup,0.0,books,FR
1614,2023-01-13T23:03:36,click,0.0,books,IN
1557,2023-11-19T20:22:42,view,0.0,books,US
1923,2023-03-01T19:49:09,view,0.0,groceries,IN
1493,2023-11-14T23:11:20,signup,0.0,groceries,US
1504,2023-08-29T03:26:39,click,0.0,electronics,CA
1474,2023-02-15T23:26:09,view,0.0,clothing,CA
1835,2023-09-04T20:14:14,click,0.0,books,DE
1889,2023-07-14T03:01:08,click,0.0,electronics,AU
1270,2023-12-29T01:22:28,click,0.0,fitness,IN
1994,2023-02-07T08:10:50,view,0.0,electronics,GB
1420,2023-01-29T14:22:30,purchase,130.19,fitness,US
1896,2023-11-20T07:06:16,click,0.0,fitness,US
1706,2023-09-26T09:02:59,view,0.0,clothing,US
1366,2023-04-12T17:36:24,view,0.0,groceries,AU
1279,2023-04-20T11:40:46,click,0.0,clothing,US
1282,2023-01-13T01:50:23,purchase,96.81,electronics,DE
1039,2023-11-09T17:10:53,click,0.0,fitness,DE
1958,2023-04-07T05:48:28,click,0.0,clothing,IN
1188,2023-08-12T07:40:42,click,0.0,groceries,IN
1163,2023-07-15T06:08:25,purchase,38.27,electronics,FR
1993,2023-05-27T15:57:44,refund,0.0,clothing,US
1988,2023-01-09T07:24:44,click,0.0,books,FR
1535,2023-02-23T08:27:15,click,0.0,books,IN
1535,2023-12-17T06:50:26,view,0.0,clothing,AU
1003,2023-08-15T13:49:21,view,0.0,clothing,FR
1834,2023-09-03T06:58:16,view,0.0,fitness,US
1289,2023-08-19T02:15:39,signup,0.0,fitness,US
1952,2023-12-15T10:10:09,purchase,40.55,groceries,US
1432,2023-11-18T07:25:25,purchase,9.19,electronics,IN
1470,2023-04-18T02:40:04,view,0.0,clothing,DE
1180,2023-11-22T10:58:05,click,0.0,electronics,IN
1247,2023-11-16T01:09:24,view,0.0,books,AU
1627,2023-03-18T13:50:43,click,0.0,electronics,AU
1278,2023-03-30T03:24:47,click,0.0,home,DE
1876,2023-02-06T07:37:57,click,0.0,groceries,IN
1580,2023-02-21T11:39:48,view,0.0,groceries,IN
1862,2023-10-20T18:28:10,view,0.0,electronics,FR
1253,2023-10-07T11:42:59,view,0.0,groceries,AU
1180,2023-11-12T17:06:04,click,0.0,electronics,US
1829,2023-05-24T04:09:44,view,0.0,electronics,US
1680,2023-06-21T13:38:36,click,0.0,books,US
1824,2023-10-11T21:24:42,view,0.0,electronics,FR
1508,2023-11-26T13:18:01,click,0.0,groceries,DE
1760,2023-01-19T10:56:15,purchase,58.64,home,IN
1699,2023-06-03T06:42:49,view,0.0,clothing,GB
1565,2023-03-13T03:07:40,view,0.0,groceries,IN
1325,2023-01-21T01:12:09,view,0.0,home,DE
1356,2023-08-04T16:11:40,view,0.0,groceries,DE
1824,2023-07-30T07:50:10,click,0.0,home,FR
1649,2023-09-04T10:14:33,view,0.0,groceries,GB
1679,2023-12-02T14:30:29,view,0.0,clothing,IN
1390,2023-08-01T01:56:13,view,0.0,books,FR
1614,2023-10-07T19:28:48,click,0.0,books,AU
1933,2023-10-04T04:22:28,signup,0.0,clothing,GB
1084,2023-11-23T23:38:33,click,0.0,groceries,IN
1316,2023-09-09T16:35:17,click,0.0,home,IN
1211,2023-12-07T11:00:14,signup,0.0,electronics,IN
1514,2023-02-07T01:08:10,purchase,117.73,groceries,IN
1383,2023-12-15T07:39:35,click,0.0,clothing,IN
1690,2023-01-01T08:18:02,purchase,6.89,fitness,IN
1341,2023-01-31T23:11:58,click,0.0,books,AU
1814,2023-11-22T07:49:02,view,0.0,books,GB
1963,2023-04-22T23:44:24,view,0.0,groceries,US
1987,2023-12-26T06:42:02,view,0.0,home,IN
1843,2023-05-28T15:50:10,view,0.0,clothing,CA
1037,2023-01-17T04:31:45,click,0.0,clothing,US
1510,2023-06-23T10:50:36,click,0.0,home,CA
1419,2023-03-13T21:28:35,view,0.0,home,DE
1750,2023-03-20T18:05:27,click,0.0,groceries,IN
1168,2023-09-07T22:32:26,signup,0.0,groceries,AU
1964,2023-10-02T10:27:59,view,0.0,fitness,US
1908,2023-07-20T15:00:47,click,0.0,books,US
1342,2023-10-26T18:39:51,view,0.0,books,DE
1825,2023-06-20T05:57:06,click,0.0,home,FR
1305,2023-03-19T16:26:27,click,0.0,electronics,FR
1541,2023-02-23T05:06:17,click,0.0,electronics,DE
1701,2023-05-17T07:24:17,signup,0.0,electronics,GB
1868,2023-04-17T16:32:35,click,0.0,clothing,DE
1536,2023-03-01T09:47:49,click,0.0,groceries,AU
1111,2023-07-11T17:47:22,click,0.0,home,DE
1410,2023-10-27T06:02:21,click,0.0,books,IN
1946,2023-04-12T09:55:27,click,0.0,electronics,GB
1205,2023-03-28T14:27:06,purchase,13.54,books,IN
1184,2023-04-02T19:55:32,signup,0.0,groceries,IN
1381,2023-06-25T08:38:42,click,0.0,fitness,IN
1495,2023-03-24T07:31:45,view,0.0,fitness,IN
1378,2023-12-16T13:49:12,signup,0.0,home,IN
1046,2023-11-23T11:37:02,click,0.0,electronics,IN
1885,2023-06-10T09:54:56,click,0.0,electronics,GB
1739,2023-08-06T16:28:24,signup,0.0,fitness,IN
1550,2023-01-13T00:18:24,view,0.0,home,IN
1527,2023-03-07T05:03:42,click,0.0,books,FR
1503,2023-09-22T04:02:37,click,0.0,groceries,AU
1021,2023-07-09T14:25:42,click,0.0,fitness,US
1212,2023-07-12T18:13:09,click,0.0,fitness,AU
1309,2023-09-26T02:53:42,view,0.0,groceries,GB
1660,2023-02-20T13:40:46,view,0.0,groceries,IN
1967,2023-10-18T20:39:46,view,0.0,fitness,DE
1752,2023-11-25T10:19:41,click,0.0,books,AU
1271,2023-11-21T10:54:26,click,0.0,books,GB
1570,2023-04-26T10:01:00,click,0.0,electronics,IN
1798,2023-12-29T13:50:50,purchase,2.08,books,IN
1937,2023-04-18T09:52:00,view,0.0,clothing,IN
1201,2023-06-25T15:37:39,click,0.0,home,US
1031,2023-05-01T17:47:07,click,0.0,books,US
1442,2023-10-10T15:21:53,purchase,79.28,groceries,US
1161,2023-06-27T22:09:29,view,0.0,books,US
1766,2023-04-11T05:55:51,click,0.0,electronics,US
1253,2023-10-23T03:29:22,click,0.0,home,US
1520,2023-03-20T07:50:14,click,0.0,home,IN
1976,2023-06-04T02:48:22,purchase,94.75,groceries,US
1650,2023-09-20T11:33:15,view,0.0,home,CA
1479,2023-06-22T20:02:00,view,0.0,clothing,GB
1009,2023-12-10T02:33:41,purchase,19.85,home,US
1725,2023-10-17T17:08:16,refund,0.0,fitness,IN
1504,2023-03-23T04:09:43,click,0.0,groceries,IN
1784,2023-05-16T03:13:36,click,0.0,home,GB
1835,2023-07-16T11:06:26,view,0.0,books,US
1559,2023-03-06T23:27:38,click,0.0,electronics,IN
1435,2023-03-04T18:30:44,view,0.0,fitness,IN
1110,2023-03-27T04:43:03,purchase,84.95,fitness,US
1152,2023-02-20T15:04:56,view,0.0,books,IN
1634,2023-02-25T03:42:38,click,0.0,fitness,CA
1916,2023-12-04T10:36:38,click,0.0,clothing,IN
1868,2023-10-08T23:31:11,click,0.0,clothing,CA
1101,2023-08-12T23:30:00,purchase,68.93,electronics,GB
1752,2023-04-01T01:50:34,click,0.0,electronics,US
1832,2023-11-19T14:53:06,click,0.0,electronics,US
1190,2023-09-09T22:27:40,click,0.0,electronics,US
1728,2023-06-29T16:42:28,refund,0.0,home,GB
1562,2023-08-12T20:58:49,view,0.0,fitness,IN
1803,2023-11-25T15:26:03,purchase,17.41,books,IN
1080,2023-02-11T06:50:08,view,0.0,clothing,US
1488,2023-01-06T04:11:35,view,0.0,home,IN
1894,2023-11-26T03:28:06,click,0.0,electronics,IN
1087,2023-03-20T23:41:04,click,0.0,groceries,AU
1193,2023-11-17T00:55:24,view,0.0,groceries,AU
1103,2023-11-29T17:28:28,purchase,83.35,books,FR
1782,2023-08-14T10:44:09,click,0.0,clothing,US
1095,2023-04-19T12:03:07,click,0.0,clothing,IN
1422,2023-09-28T13:52:09,view,0.0,books,IN
1890,2023-07-23T20:22:54,click,0.0,electronics,AU
1197,2023-11-05T09:36:59,view,0.0,electronics,FR
1000,2023-04-28T20:10:45,click,0.0,fitness,US
1406,2023-08-05T23:58:08,click,0.0,clothing,DE
1377,2023-12-09T04:25:08,click,0.0,clothing,AU
1166,2023-06-02T06:53:05,view,0.0,clothing,GB
1508,2023-07-26T16:07:25,view,0.0,electronics,AU
1637,2023-07-27T09:07:37,click,0.0,groceries,IN
1312,2023-05-20T00:44:32,purchase,19.83,books,US
1592,2023-12-14T08:10:29,click,0.0,books,GB
1417,2023-07-28T00:07:43,click,0.0,home,GB
1762,2023-09-27T21:00:07,view,0.0,home,CA
1680,2023-08-01T13:25:32,click,0.0,groceries,FR
1476,2023-01-26T20:37:48,view,0.0,clothing,IN
1072,2023-03-16T13:33:19,signup,0.0,groceries,IN
1140,2023-12-09T08:48:23,view,0.0,home,GB
1581,2023-08-13T07:25:03,view,0.0,fitness,IN
1261,2023-06-18T15:00:26,view,0.0,home,IN
1339,2023-07-14T02:45:51,click,0.0,books,GB
1307,2023-07-08T08:38:29,click,0.0,groceries,US
1244,2023-05-22T06:49:30,click,0.0,electronics,FR
1514,2023-02-27T10:17:06,signup,0.0,home,US
1336,2023-03-02T04:20:48,click,0.0,books,US
1574,2023-12-27T23:36:49,view,0.0,clothing,IN
1560,2023-03-18T19:31:48,signup,0.0,groceries,GB
1075,2023-04-22T22:43:24,view,0.0,home,DE
1879,2023-01-01T13:51:32,signup,0.0,electronics,IN
1174,2023-09-27T02:24:25,view,0.0,home,IN
1108,2023-09-10T21:17:33,click,0.0,electronics,IN
1182,2023-10-03T13:19:12,purchase,105.24,groceries,DE
1191,2023-04-12T02:09:03,click,0.0,fitness,IN
1064,2023-03-18T01:25:20,click,0.0,electronics,IN
1848,2023-07-11T08:09:34,view,0.0,electronics,IN
1962,2023-11-27T15:29:28,view,0.0,books,FR
1473,2023-02-06T02:08:33,purchase,12.45,fitness,IN
1782,2023-03-12T03:24:57,signup,0.0,groceries,IN
1099,2023-11-02T06:02:39,purchase,135.58,home,IN
1543,2023-04-17T03:41:07,click,0.0,fitness,US
1863,2023-08-08T21:47:50,view,0.0,clothing,GB
1127,2023-05-27T11:40:39,view,0.0,groceries,US
1451,2023-08-21T06:50:55,refund,0.0,fitness,US
1913,2023-01-11T14:11:48,click,0.0,groceries,AU
1368,2023-06-05T05:26:19,click,0.0,clothing,DE
1850,2023-09-08T15:08:59,purchase,32.55,home,US
1042,2023-08-10T18:38:08,click,0.0,books,IN
1883,2023-11-22T14:27:31,view,0.0,fitness,DE
1418,2023-08-15T19:46:33,click,0.0,home,GB
1487,2023-01-17T09:59:11,click,0.0,clothing,CA
1077,2023-02-26T22:06:10,view,0.0,home,AU
1825,2023-02-13T03:11:53,click,0.0,groceries,GB
1800,2023-04-14T23:21:18,view,0.0,books,IN
1269,2023-10-28T13:35:07,click,0.0,electronics,IN
1673,2023-01-03T02:01:56,click,0.0,fitness,FR
1700,2023-12-06T23:39:21,click,0.0,home,DE
1758,2023-12-07T17:34:52,view,0.0,electronics,GB
1899,2023-07-23T06:56:57,click,0.0,books,DE
1727,2023-09-10T14:37:41,view,0.0,electronics,US
1314,2023-12-08T05:52:33,view,0.0,home,GB
1924,2023-07-12T07:36:38,view,0.0,clothing,IN
1850,2023-12-15T18:43:56,view,0.0,fitness,US
1901,2023-12-23T11:06:10,click,0.0,groceries,IN
1888,2023-10-22T16:30:06,click,0.0,groceries,GB
1992,2023-11-02T11:49:20,view,0.0,fitness,US
1944,2023-07-28T16:20:41,click,0.0,electronics,GB
1167,2023-08-09T19:58:26,purchase,78.27,groceries,AU
1338,2023-06-25T07:04:56,purchase,7.88,fitness,GB
1192,2023-01-09T08:35:53,click,0.0,fitness,US
1452,2023-11-30T02:02:34,view,0.0,groceries,IN
1282,2023-02-09T21:13:30,signup,0.0,clothing,IN
1335,2023-07-01T06:14:38,click,0.0,electronics,CA
1389,2023-06-18T17:22:29,view,0.0,clothing,GB
1999,2023-03-17T03:35:22,click,0.0,clothing,US
1524,2023-03-26T16:10:45,view,0.0,books,IN
1239,2023-08-12T22:03:31,purchase,33.36,electronics,FR
1831,2023-02-08T13:49:11,view,0.0,clothing,US
1957,2023-11-22T22:15:48,view,0.0,home,US
1482,2023-06-15T03:02:30,purchase,28.16,groceries,IN
1658,2023-01-04T14:30:16,view,0.0,electronics,IN
1715,2023-07-15T18:39:56,view,0.0,books,IN
1591,2023-08-12T03:07:08,view,0.0,clothing,GB
1890,2023-03-24T12:22:23,view,0.0,home,IN
1554,2023-06-07T10:46:21,purchase,72.96,groceries,IN
1457,2023-09-19T17:20:31,signup,0.0,groceries,US
1088,2023-02-26T23:49:51,view,0.0,home,GB
1659,2023-06-11T16:45:40,view,0.0,electronics,IN
1094,2023-05-29T06:06:53,click,0.0,groceries,US
1451,2023-06-30T23:46:12,purchase,5.42,groceries,IN
1427,2023-01-10T13:06:05,view,0.0,groceries,DE
1150,2023-07-24T16:27:47,view,0.0,fitness,AU
1513,2023-04-24T05:19:17,click,0.0,clothing,CA
1375,2023-07-29T19:27:13,purchase,13.96,clothing,DE
1021,2023-09-22T04:02:42,click,0.0,groceries,GB
1882,2023-12-17T08:54:40,click,0.0,books,DE
1312,2023-09-29T18:12:01,view,0.0,fitness,AU
1996,2023-07-25T15:26:47,view,0.0,groceries,FR
1839,2023-02-19T04:22:47,click,0.0,electronics,US
1518,2023-07-11T10:43:13,view,0.0,fitness,GB
1205,2023-10-01T06:58:20,click,0.0,books,IN
1951,2023-01-07T19:04:29,click,0.0,electronics,DE
1374,2023-08-28T20:44:37,click,0.0,home,DE
1450,2023-08-19T17:06:22,purchase,126.38,home,FR
1625,2023-09-23T22:16:36,click,0.0,clothing,FR
1783,2023-01-27T19:05:38,click,0.0,fitness,US
1594,2023-09-16T09:49:24,view,0.0,clothing,AU
1178,2023-07-06T02:25:40,click,0.0,clothing,CA
1209,2023-09-03T06:59:48,view,0.0,fitness,CA
1499,2023-03-18T05:30:42,purchase,14.13,home,GB
1463,2023-12-12T18:47:26,purchase,35.37,fitness,GB
1839,2023-01-07T08:41:06,click,0.0,electronics,US
1123,2023-02-16T02:23:47,view,0.0,books,IN
1992,2023-03-30T20:11:02,view,0.0,clothing,US
1112,2023-11-01T18:36:11,click,0.0,home,IN
1011,2023-04-07T14:38:51,click,0.0,clothing,CA
1125,2023-09-17T01:18:21,view,0.0,groceries,GB
1564,2023-05-23T01:17:05,click,0.0,books,CA
1330,2023-02-25T08:36:09,signup,0.0,electronics,US
1900,2023-10-04T01:54:59,view,0.0,clothing,IN
1282,2023-09-07T10:14:59,click,0.0,groceries,IN
1139,2023-11-24T13:26:56,click,0.0,groceries,US
1400,2023-07-13T22:20:47,refund,0.0,books,AU
1901,2023-01-24T20:03:37,click,0.0,home,GB
1096,2023-04-01T05:59:11,view,0.0,home,US
1516,2023-04-01T05:01:27,click,0.0,clothing,GB
1568,2023-02-18T11:27:12,purchase,59.25,clothing,AU
1923,2023-08-11T01:19:35,view,0.0,home,IN
1845,2023-09-07T20:33:10,click,0.0,electronics,CA
1068,2023-08-04T09:26:16,click,0.0,electronics,GB
1117,2023-12-31T23:53:43,view,0.0,groceries,AU
1887,2023-08-11T10:46:23,signup,0.0,books,US
1058,2023-12-17T11:58:44,click,0.0,electronics,IN
1032,2023-10-01T10:18:37,view,0.0,clothing,GB
1317,2023-07-07T10:14:54,click,0.0,electronics,IN
1049,2023-12-28T10:17:30,purchase,8.99,books,AU
1879,2023-01-30T09:17:45,view,0.0,clothing,GB
1488,2023-06-02T12:24:43,click,0.0,books,IN
1018,2023-11-13T05:35:43,click,0.0,home,IN
1725,2023-06-23T11:40:14,click,0.0,books,AU
1196,2023-08-06T15:08:27,view,0.0,books,FR
1890,2023-11-02T01:09:18,click,0.0,books,DE
1449,2023-05-25T13:14:49,click,0.0,clothing,US
1989,2023-02-13T04:33:42,refund,0.0,books,AU
1558,2023-06-11T00:35:23,view,0.0,books,IN
1678,2023-10-12T06:56:19,view,0.0,fitness,IN
1451,2023-06-27T03:41:24,click,0.0,fitness,US
1288,2023-04-16T09:04:47,click,0.0,groceries,AU
1140,2023-06-07T08:38:00,click,0.0,clothing,GB
1083,2023-02-05T17:41:26,view,0.0,fitness,IN
1693,2023-01-12T01:03:47,view,0.0,books,GB
1390,2023-11-21T23:48:05,purchase,85.49,electronics,DE
1590,2023-05-29T12:32:57,click,0.0,books,GB
1214,2023-11-15T03:26:05,click,0.0,electronics,FR
1525,2023-05-08T14:14:34,purchase,38.81,home,GB
1214,2023-12-22T05:21:10,click,0.0,home,IN
1402,2023-02-17T03:14:36,click,0.0,clothing,FR
1127,2023-05-30T01:22:17,click,0.0,clothing,IN
1821,2023-05-24T15:12:28,view,0.0,home,AU
1476,2023-09-08T01:26:32,purchase,64.06,clothing,US
1759,2023-02-09T08:01:39,click,0.0,electronics,DE
1403,2023-01-01T16:07:11,click,0.0,electronics,CA
1028,2023-12-29T16:05:29,view,0.0,groceries,US
1791,2023-04-06T14:14:42,signup,0.0,clothing,US
1337,2023-04-30T06:59:03,click,0.0,clothing,FR
1830,2023-01-29T08:59:10,purchase,25.3,groceries,IN
1713,2023-01-25T02:12:32,click,0.0,books,IN
1360,2023-12-26T16:14:36,click,0.0,electronics,GB
1568,2023-05-30T14:21:20,click,0.0,books,IN
1391,2023-12-15T14:55:19,click,0.0,fitness,IN
1217,2023-12-28T09:38:16,click,0.0,groceries,CA
1573,2023-03-26T14:49:42,signup,0.0,fitness,GB
1668,2023-11-13T13:24:31,click,0.0,fitness,AU
1201,2023-07-27T19:44:18,click,0.0,clothing,AU
1016,2023-03-04T06:57:42,click,0.0,books,IN
1321,2023-10-10T04:48:05,view,0.0,clothing,AU
1517,2023-04-03T08:33:53,purchase,35.22,groceries,AU
1569,2023-06-26T07:26:02,click,0.0,home,IN
1324,2023-05-08T15:55:40,click,0.0,clothing,CA
1411,2023-07-07T14:57:15,click,0.0,fitness,US
1317,2023-08-30T18:32:28,view,0.0,fitness,CA
1680,2023-04-26T23:12:57,click,0.0,books,FR
1964,2023-01-21T01:47:21,view,0.0,books,US
1081,2023-07-28T16:21:32,view,0.0,groceries,US
1473,2023-12-10T04:20:27,view,0.0,books,IN
1467,2023-05-09T06:19:42,click,0.0,electronics,US
1424,2023-04-02T20:45:08,click,0.0,clothing,IN
1944,2023-02-04T06:27:21,view,0.0,fitness,AU
1730,2023-12-28T06:17:55,view,0.0,electronics,DE
1688,2023-10-11T19:44:49,click,0.0,groceries,FR
1203,2023-06-13T08:58:11,purchase,3.39,fitness,US
1582,2023-01-31T00:14:19,view,0.0,electronics,IN
1386,2023-04-03T12:06:28,click,0.0,electronics,US
1777,2023-09-18T22:20:20,click,0.0,fitness,US
1097,2023-10-11T06:09:00,signup,0.0,clothing,IN
1344,2023-01-23T04:58:35,click,0.0,clothing,GB
1802,2023-10-01T12:26:51,purchase,41.65,home,AU
1207,2023-04-13T18:42:01,click,0.0,electronics,DE
1513,2023-01-26T04:58:10,click,0.0,clothing,IN
1635,2023-05-30T12:30:52,view,0.0,electronics,FR
1791,2023-07-08T19:23:19,click,0.0,electronics,US
1585,2023-05-28T03:32:05,click,0.0,groceries,IN
1165,2023-09-01T13:52:01,click,0.0,groceries,CA
1021,2023-08-19T22:26:57,purchase,5.62,fitness,IN
1153,2023-01-21T03:29:44,view,0.0,electronics,IN
1938,2023-08-20T10:00:12,click,0.0,groceries,US
1438,2023-12-16T05:23:50,click,0.0,fitness,IN
1294,2023-05-22T20:07:05,view,0.0,clothing,IN
